snapshot_date,code,name,asset_type,shares,available,cost_price,last_price,market_value,pnl,pnl_pct,entry_date
20260717,002648.SZ,卫星化学,stock,6700,6700,26.242,22.840,153028.00,-22794.30,-12.960,20260605
20260717,002851.SZ,麦格米特,stock,200,200,162.997,136.590,27318.00,-5281.33,-16.200,20260623
20260717,515050.SH,通信ETF华夏,etf,14500,14500,1.226,1.054,15283.00,-2497.30,-14.050,20260702
20260717,CASH,现金,cash,,,,,285261.00,,,
