snapshot_date,code,name,asset_type,shares,available,cost_price,last_price,market_value,pnl,pnl_pct,entry_date
20260727,002648.SZ,卫星化学,stock,6700,6700,26.242,24.630,165021.00,-10801.30,-6.140,20260605
20260727,300604.SZ,长川科技,stock,100,100,316.078,304.700,30470.00,-1137.76,-3.600,20260722
20260727,301165.SZ,锐捷网络,stock,100,0,126.851,130.640,13064.00,378.87,2.990,20260727
20260727,SG26CB,曙26发债,bond,10,0,100.000,100.000,1000.00,0.00,0.000,20260720
20260727,510880.SH,红利ETF华泰柏瑞,etf,15400,15400,3.245,3.232,49772.80,-196.56,-0.390,20260720
20260727,CASH,现金,cash,,,,,233275.84,,,
