snapshot_date,code,name,asset_type,shares,available,cost_price,last_price,market_value,pnl,pnl_pct,entry_date
20260720,002648.SZ,卫星化学,stock,6700,6700,26.242,24.380,163346.00,-12476.30,-7.100,20260605
20260720,002851.SZ,麦格米特,stock,200,200,162.997,122.930,24586.00,-8013.33,-24.580,20260623
20260720,510880.SH,红利ETF华泰柏瑞,etf,15400,0,3.245,3.242,49926.80,-42.56,-0.090,20260720
20260720,SG26CB,曙26发债,bond,10,0,100.000,100.000,1000.00,0.00,0.000,20260720
20260720,CASH,现金,cash,,,,,250025.28,,,
