snapshot_date,code,name,asset_type,shares,available,cost_price,last_price,market_value,pnl,pnl_pct,entry_date
20260722,002648.SZ,卫星化学,stock,6700,6700,26.242,24.480,164016.00,-11806.30,-6.710,20260605
20260722,300604.SZ,长川科技,stock,100,0,316.078,309.050,30905.00,-702.76,-2.220,20260722
20260722,510880.SH,红利ETF华泰柏瑞,etf,15400,15400,3.245,3.253,50096.20,126.84,0.250,20260720
20260722,SG26CB,曙26发债,bond,10,0,100.000,100.000,1000.00,0.00,0.000,20260720
20260722,CASH,现金,cash,,,,,245960.97,,,
