trade_date,close
20130401,2515.214
20130402,2509.638
20130403,2515.17
20130408,2497.337
20130409,2512.941
20130410,2503.299
20130411,2500.001
20130412,2483.286
20130415,2461.53
20130416,2466.086
20130417,2446.399
20130418,2458.149
20130419,2546.202
20130422,2551.28
20130423,2474.715
20130424,2520.552
20130425,2496.104
20130426,2474.5
20130502,2481.071
20130503,2523.522
20130506,2549.819
20130507,2547.792
20130508,2553.751
20130509,2539.818
20130510,2554.392
20130513,2547.477
20130514,2522.442
20130515,2536.504
20130516,2574.46
20130517,2606.193
20130520,2629.804
20130521,2623.323
20130522,2625.846
20130523,2579.435
20130524,2589.423
20130527,2591.84
20130528,2639.607
20130529,2632.814
20130530,2632.26
20130531,2613.037
20130603,2603.853
20130604,2573.512
20130605,2557.732
20130606,2522.91
20130607,2489.33
20130613,2405.334
20130614,2413.09
20130617,2399.703
20130618,2406.49
20130619,2378.691
20130620,2300.602
20130621,2294.817
20130624,2147.479
20130625,2143.501
20130626,2126.246
20130627,2129.996
20130628,2182.977
20130701,2187.501
20130702,2188.531
20130703,2166.894
20130704,2178.009
20130705,2182.857
20130708,2127.632
20130709,2137.565
20130710,2186.992
20130711,2309.521
20130712,2250.824
20130715,2276.716
20130716,2282.256
20130717,2249.85
20130718,2206.849
20130719,2158.992
20130722,2163.491
20130723,2215.465
20130724,2196.635
20130725,2189.697
20130726,2179.257
20130729,2130.956
20130730,2154.577
20130731,2153.896
20130801,2198.352
20130802,2193.627
20130805,2215.024
20130806,2219.651
20130807,2205.555
20130808,2195.759
20130809,2200.098
20130812,2277.054
20130813,2291.72
20130814,2281.626
20130815,2261.879
20130816,2258.742
20130819,2282.075
20130820,2271.931
20130821,2264.841
20130822,2258.253
20130823,2235.38
20130826,2283.494
20130827,2287.422
20130828,2276.859
20130829,2270.207
20130830,2271.285
20130902,2278.916
20130903,2312.026
20130904,2313.874
20130905,2309.524
20130906,2334.439
20130909,2452.795
20130910,2486.61
20130911,2488.303
20130912,2529.421
20130913,2491.181
20130916,2479.948
20130917,2425.654
20130918,2428.381
20130923,2452.333
20130924,2406.801
20130925,2390.45
20130926,2347.964
20130927,2360.041
20130930,2368.538
20131008,2386.911
20131009,2398.346
20131010,2357.408
20131011,2405.467
20131014,2401.931
20131015,2389.817
20131016,2353.481
20131017,2349.474
20131018,2357.616
20131021,2393.2
20131022,2371.287
20131023,2358.857
20131024,2336.712
20131025,2322.347
20131028,2320.844
20131029,2346.504
20131030,2375.87
20131031,2343.251
20131101,2362.659
20131104,2354.873
20131105,2349.796
20131106,2321.497
20131107,2321.377
20131108,2293.031
20131111,2298.477
20131112,2321.29
20131113,2259.538
20131114,2257.902
20131115,2297.48
20131118,2387.371
20131119,2368.061
20131120,2376.083
20131121,2367.185
20131122,2359.396
20131125,2343.851
20131126,2340.898
20131127,2363.175
20131128,2381.878
20131129,2379.225
20131202,2403.245
20131203,2409.972
20131204,2431.09
20131205,2423.704
20131206,2409.666
20131209,2403.982
20131210,2408.324
20131211,2364.866
20131212,2356.75
20131213,2345.688
20131216,2324.413
20131217,2311.245
20131218,2309.801
20131219,2290.559
20131220,2249.011
20131223,2250.554
20131224,2259.251
20131225,2273.159
20131226,2227.46
20131227,2263.491
20131230,2254.5
20131231,2273.679
20140102,2270.203
20140103,2241.645
20140106,2189.621
20140107,2190.438
20140108,2183.662
20140109,2159.867
20140110,2139.323
20140113,2135.31
20140114,2163.462
20140115,2159.004
20140116,2166.068
20140117,2144.964
20140120,2134.881
20140121,2155.966
20140122,2205.193
20140123,2197.732
20140124,2215.619
20140127,2196.815
20140128,2205.045
20140129,2226.97
20140130,2208.278
20140207,2231.441
20140210,2293.499
20140211,2309.501
20140212,2322.895
20140213,2306.389
20140214,2331.385
20140217,2363.46
20140218,2359.613
20140219,2375.026
20140220,2367.487
20140221,2338.198
20140224,2308.623
20140225,2244.059
20140226,2255.976
20140227,2259.419
20140228,2276.905
20140303,2306.769
20140304,2293.364
20140305,2277.638
20140306,2276.158
20140307,2266.782
20140310,2183.049
20140311,2186.901
20140312,2199.33
20140313,2236.443
20140314,2227.848
20140317,2260.829
20140318,2272.467
20140319,2262.611
20140320,2216.311
20140321,2269.929
20140324,2289.062
20140325,2293.288
20140326,2297.357
20140327,2267.341
20140328,2245.66
20140331,2244.316
20140401,2276.691
20140402,2295.762
20140403,2267.889
20140404,2282.756
20140408,2317.361
20140409,2327.568
20140410,2356.328
20140411,2355.586
20140414,2363.55
20140415,2321.47
20140416,2321.45
20140417,2315.487
20140418,2315.232
20140421,2274.789
20140422,2272.016
20140423,2259.769
20140424,2253.867
20140425,2220.516
20140428,2179.485
20140429,2204.475
20140430,2215.102
20140505,2219.356
20140506,2223.852
20140507,2196.705
20140508,2195.756
20140509,2185.543
20140512,2243.144
20140513,2239.207
20140514,2235.184
20140515,2201.861
20140516,2196.808
20140519,2174.459
20140520,2174.073
20140521,2193.585
20140522,2185.121
20140523,2198.746
20140526,2218.112
20140527,2210.854
20140528,2225.098
20140529,2205.06
20140530,2204.886
