trade_date,close
20191231,1000.0
20200102,1019.7234
20200103,1024.4819
20200106,1027.2773
20200107,1043.0833
20200108,1051.1599
20200109,1078.3117
20200110,1076.4379
20200113,1105.8481
20200114,1118.3063
20200115,1114.7655
20200116,1154.3028
20200117,1238.6638
20200120,1240.5094
20200121,1195.0142
20200122,1244.5246
20200123,1202.1022
20200203,1030.5503
20200204,1153.2316
20200205,1203.6128
20200206,1238.7573
20200207,1307.7568
20200210,1322.2502
20200211,1283.5724
20200212,1348.7019
20200213,1360.7094
20200214,1327.224
20200217,1381.5532
20200218,1399.3841
20200219,1373.4439
20200220,1348.3377
20200221,1346.8628
20200224,1351.7098
20200225,1367.3683
20200226,1288.2418
20200227,1264.9407
20200228,1191.0548
20200302,1252.6243
20200303,1285.0342
20200304,1255.7232
20200305,1264.7876
20200306,1243.3725
20200309,1171.8592
20200310,1216.3284
20200311,1184.7101
20200312,1167.0649
20200313,1175.2816
20200316,1115.0839
20200317,1131.5472
20200318,1115.0188
20200319,1128.9734
20200320,1127.3694
20200323,1039.8841
20200324,1060.8431
20200325,1101.3194
20200326,1095.3381
20200327,1084.5054
20200330,1035.8273
20200331,1029.7493
20200401,1037.9274
20200402,1094.8263
20200403,1080.5303
20200407,1111.6535
20200408,1104.1448
20200409,1101.2814
20200410,1058.44
20200413,1042.1452
20200414,1073.2172
20200415,1088.203
20200416,1091.9326
20200417,1117.07
20200420,1133.361
20200421,1119.2289
20200422,1135.8487
20200423,1149.7162
20200424,1144.153
20200427,1138.0998
20200428,1113.5126
20200429,1102.6982
20200430,1166.348
20200506,1247.5125
20200507,1224.1045
20200508,1240.2455
20200511,1226.0614
20200512,1233.5918
20200513,1247.034
20200514,1242.1685
20200515,1270.4805
20200518,1254.299
20200519,1324.4176
20200520,1306.9976
20200521,1251.9308
20200522,1230.6585
20200525,1212.0871
20200526,1272.6605
20200527,1253.272
20200528,1232.2199
20200529,1246.1109
20200601,1300.7411
20200602,1305.6365
20200603,1294.2802
20200604,1299.8034
20200605,1297.3057
20200608,1280.0526
20200609,1278.5069
20200610,1269.978
20200611,1273.5896
20200612,1262.2901
20200615,1249.9087
20200616,1289.1346
20200617,1291.1171
20200618,1302.3711
20200619,1325.1466
20200622,1371.2069
20200623,1407.1925
20200624,1424.2771
20200629,1401.644
20200630,1447.8856
20200701,1439.8778
20200702,1437.0521
20200703,1438.5851
20200706,1538.402
20200707,1572.189
20200708,1599.9053
20200709,1666.8502
20200710,1654.8264
20200713,1721.9764
20200714,1701.5824
20200715,1612.0349
20200716,1469.7978
20200717,1443.3965
20200720,1459.0339
20200721,1490.1714
20200722,1497.2305
20200723,1494.1393
20200724,1389.3051
20200727,1374.5189
20200728,1400.5353
20200729,1476.9248
20200730,1472.7914
20200731,1512.9764
20200803,1622.8132
20200804,1566.0553
20200805,1588.6219
20200806,1573.869
20200807,1526.8034
20200810,1535.5971
20200811,1491.8414
20200812,1458.6425
20200813,1468.2291
20200814,1484.0407
20200817,1496.4003
20200818,1512.5092
20200819,1472.0212
20200820,1442.5793
20200821,1447.7135
20200824,1450.6667
20200825,1427.7048
20200826,1383.305
20200827,1417.5587
20200828,1413.6374
20200831,1423.2355
20200901,1426.6505
20200902,1422.9526
20200903,1402.1443
20200904,1390.2835
20200907,1356.6991
20200908,1344.6124
20200909,1298.0784
20200910,1280.1888
20200911,1312.5123
20200914,1348.0697
20200915,1364.6026
20200916,1349.6719
20200917,1383.5899
20200918,1403.8988
20200921,1397.7463
20200922,1390.0862
20200923,1423.9035
20200924,1394.9263
20200925,1364.0245
20200928,1338.9521
20200929,1389.9628
20200930,1418.7961
20201009,1465.9591
20201012,1490.5754
20201013,1497.5955
20201014,1488.6697
20201015,1453.7887
20201016,1438.5283
20201019,1412.1484
20201020,1426.181
20201021,1396.9773
20201022,1376.5804
20201023,1336.527
20201026,1356.1074
20201027,1385.7453
20201028,1406.0745
20201029,1412.0554
20201030,1393.9095
20201102,1400.9122
20201103,1449.0068
20201104,1458.8957
20201105,1475.3752
20201106,1441.4739
20201109,1485.1478
20201110,1441.965
20201111,1395.51
20201112,1413.2936
20201113,1436.887
20201116,1446.9513
20201117,1430.8084
20201118,1419.2262
20201119,1435.9245
20201120,1430.7197
20201123,1418.1014
20201124,1412.7466
20201125,1388.3639
20201126,1385.3103
20201127,1387.7688
20201130,1385.4828
20201201,1404.2375
20201202,1408.4882
20201203,1410.8293
20201204,1404.8659
20201207,1406.1941
20201208,1398.7298
20201209,1365.0375
20201210,1360.1842
20201211,1362.9608
20201214,1375.0635
20201215,1363.1833
20201216,1345.1327
20201217,1363.3594
20201218,1361.108
20201221,1388.6685
20201222,1358.6185
20201223,1376.5953
20201224,1348.0134
20201225,1349.7931
20201228,1339.0068
20201229,1337.4696
20201230,1362.9107
20201231,1393.0272
20210104,1422.1246
20210105,1425.16
20210106,1415.0221
20210107,1381.9421
20210108,1378.7397
20210111,1390.6553
20210112,1405.2226
20210113,1407.4146
20210114,1447.2668
20210115,1447.5828
20210118,1481.2494
20210119,1443.9205
20210120,1481.4526
20210121,1482.2847
20210122,1486.3075
20210125,1498.595
20210126,1478.451
20210127,1458.3723
20210128,1421.5872
20210129,1421.9618
20210201,1421.4807
20210202,1438.0584
20210203,1410.1465
20210204,1394.0966
20210205,1368.8003
20210208,1382.4816
20210209,1427.6823
20210210,1437.0247
20210218,1429.74
20210219,1427.9066
20210222,1389.9159
20210223,1390.5265
20210224,1365.6372
20210225,1349.711
20210226,1325.5865
20210301,1358.1412
20210302,1352.0436
20210303,1359.3978
20210304,1324.1584
20210305,1329.8392
20210308,1275.4562
20210309,1230.1371
20210310,1232.735
20210311,1267.3009
20210312,1261.3246
20210315,1223.3899
20210316,1220.3665
20210317,1236.5406
20210318,1241.31
20210319,1231.2922
20210322,1242.7556
20210323,1236.4736
20210324,1221.4468
20210325,1219.7097
20210326,1256.6638
20210329,1250.7696
20210330,1248.3415
20210331,1248.3317
20210401,1266.7451
20210402,1299.9198
20210406,1296.6196
20210407,1298.7847
20210408,1291.8566
20210409,1271.4428
20210412,1243.4959
20210413,1241.3979
20210414,1254.7097
20210415,1264.1578
20210416,1274.7023
20210419,1299.0072
20210420,1290.5026
20210421,1286.855
20210422,1305.1805
20210423,1311.8272
20210426,1314.9072
20210427,1311.9129
20210428,1324.2358
20210429,1324.0547
20210430,1322.2396
20210506,1310.125
20210507,1263.8969
20210510,1254.4859
20210511,1258.1073
20210512,1270.9074
20210513,1275.4766
20210514,1300.5353
20210517,1328.9164
20210518,1321.6411
20210519,1326.1434
20210520,1329.7908
20210521,1315.2065
20210524,1330.8721
20210525,1370.121
20210526,1364.0368
20210527,1397.7685
20210528,1386.0385
20210531,1442.6682
20210601,1460.5432
20210602,1426.8466
20210603,1414.5342
20210604,1431.522
20210607,1433.565
20210608,1419.0751
20210609,1427.321
20210610,1450.4038
20210611,1436.2754
20210615,1448.2004
20210616,1406.4701
20210617,1473.5119
20210618,1494.7009
20210621,1528.1267
20210622,1523.3628
20210623,1534.3008
20210624,1504.8079
20210625,1534.8494
20210628,1562.9795
20210629,1562.0783
20210630,1588.2167
20210701,1579.8041
20210702,1538.1577
20210705,1575.8944
20210706,1532.7917
20210707,1570.028
20210708,1610.7749
20210709,1583.7142
20210712,1601.6058
20210713,1590.9772
20210714,1556.7196
20210715,1560.7038
20210716,1525.2341
20210719,1514.1808
20210720,1522.6265
20210721,1565.6381
20210722,1582.1315
20210723,1563.4901
20210726,1556.979
20210727,1545.2893
20210728,1518.7027
20210729,1588.4653
20210730,1591.2189
20210802,1599.4739
20210803,1564.1926
20210804,1605.8939
20210805,1604.8067
20210806,1586.6732
20210809,1574.4378
