trade_date,close
20050104,986.927
20050105,1003.633
20050106,994.595
20050107,997.606
20050110,1006.337
20050111,1008.343
20050112,1008.62
20050113,1013.07
20050114,1000.169
20050117,977.522
20050118,991.419
20050119,986.241
20050120,972.463
20050121,988.519
20050124,1008.175
20050125,999.553
20050126,987.955
20050127,971.373
20050128,952.413
20050131,922.653
20050201,913.331
20050202,964.243
20050203,945.312
20050204,962.028
20050216,972.337
20050217,977.272
20050218,964.769
20050221,981.819
20050222,1007.688
20050223,1019.258
20050224,1024.446
20050225,1024.118
20050228,1020.847
20050301,1021.162
20050302,1006.148
20050303,1011.288
20050304,1003.21
20050307,1006.953
20050308,1029.457
20050309,1032.55
20050310,1005.545
20050311,1009.434
20050314,1007.766
20050315,993.831
20050316,983.916
20050317,970.966
20050318,949.509
20050321,949.553
20050322,922.564
20050323,923.194
20050324,933.347
20050325,931.417
20050328,922.923
20050329,916.811
20050330,888.949
20050331,896.068
20050401,927.546
20050404,909.87
20050405,901.744
20050406,918.557
20050407,932.333
20050408,949.457
20050411,948.509
20050412,927.41
20050413,950.229
20050414,935.425
20050415,913.271
20050418,901.118
20050419,902.785
20050420,884.083
20050421,867.328
20050422,857.401
20050425,841.058
20050426,855.24
20050427,839.953
20050428,860.616
20050429,847.611
20050509,818.399
20050510,818.088
20050511,811.57
20050512,807.51
20050513,814.878
20050516,808.171
20050517,818.455
20050518,824.643
20050519,824.94
20050520,819.13
20050523,793.724
20050524,808.743
20050525,809.697
20050526,799.024
20050527,790.998
20050530,797.532
20050531,796.872
20050601,778.673
20050602,769.421
20050603,765.967
20050606,778.21
20050607,779.844
20050608,841.36
20050609,849.725
20050610,831.605
20050613,834.252
20050614,818.191
20050615,796.26
20050616,803.945
20050617,800.137
20050620,823.733
20050621,816.197
20050622,818.647
20050623,809.347
20050624,813.203
20050627,834.346
20050628,819.046
20050629,814.064
20050630,791.502
20050701,760.352
20050704,749.483
20050705,744.595
20050706,743.444
20050707,747.418
20050708,722.854
20050711,714.475
20050712,739.534
20050713,732.443
20050714,732.544
20050715,714.488
20050718,696.848
20050719,703.066
20050720,707.293
20050721,704.788
20050722,721.445
20050725,718.867
